圏域,カード種別,【入場】圏域,【入場】事業者名,【入場】路線名,【入場】駅名,【入場】都道府県,【入場】市町村区,【入場】時間帯,【出場】圏域,【出場】事業者名,【出場】路線名,【出場】駅名,【出場】都道府県,【出場】市町村区,所要時間（５分単位）,人数
1.首都圏,pasmo,1.首都圏,東京地下鉄,銀座線,青山一丁目,東京都,港区,22,1.首都圏,東京地下鉄,有楽町線,要町,東京都,豊島区,30,1
1.首都圏,Suica,1.首都圏,東京地下鉄,日比谷線,恵比寿,東京都,渋谷区,10,1.首都圏,東京地下鉄,南北線,白金台,東京都,港区,0,1
1.首都圏,Suica,1.首都圏,東京地下鉄,銀座線,表参道,東京都,港区,16,1.首都圏,東京地下鉄,南北線,王子,東京都,北区,40,3
1.首都圏,Suica,1.首都圏,東京地下鉄,丸ノ内線（１）,淡路町,東京都,千代田区,17,1.首都圏,東京地下鉄,銀座線,銀座,東京都,中央区,15,5
1.首都圏,pasmo,1.首都圏,東京地下鉄,銀座線,三越前,東京都,中央区,17,1.首都圏,東京地下鉄,銀座線,赤坂見附,東京都,港区,75,1
1.首都圏,pasmo,1.首都圏,東京地下鉄,丸ノ内線（１）,池袋,東京都,豊島区,8,1.首都圏,東京地下鉄,半蔵門線,水天宮前,東京都,中央区,30,48
1.首都圏,pasmo,1.首都圏,東京地下鉄,丸ノ内線（２）,中野富士見町,東京都,中野区,14,1.首都圏,東京地下鉄,丸ノ内線（１）,西新宿,東京都,新宿区,15,6
1.首都圏,Suica,1.首都圏,東京地下鉄,日比谷線,北千住,東京都,足立区,10,1.首都圏,東京地下鉄,千代田線,根津,東京都,文京区,15,2
1.首都圏,ICOCA,1.首都圏,東京地下鉄,銀座線,溜池山王,東京都,千代田区,12,1.首都圏,東京地下鉄,銀座線,新橋,東京都,港区,30,1
1.首都圏,Suica,1.首都圏,東京地下鉄,南北線,駒込,東京都,豊島区,7,1.首都圏,東京地下鉄,南北線,目黒,東京都,品川区,0,1
1.首都圏,pasmo,1.首都圏,東京地下鉄,南北線,白金台,東京都,港区,20,1.首都圏,東京地下鉄,丸ノ内線（１）,国会議事堂前,東京都,千代田区,45,1
1.首都圏,pasmo,1.首都圏,東京地下鉄,半蔵門線,押上,東京都,墨田区,19,1.首都圏,東京地下鉄,半蔵門線,水天宮前,東京都,中央区,15,2
1.首都圏,pasmo,1.首都圏,東京地下鉄,半蔵門線,神保町,東京都,千代田区,13,1.首都圏,東京地下鉄,半蔵門線,押上,東京都,墨田区,20,1
1.首都圏,pasmo,1.首都圏,東京地下鉄,銀座線,浅草,東京都,台東区,11,1.首都圏,東京地下鉄,銀座線,上野,東京都,台東区,35,1
1.首都圏,Suica,1.首都圏,東京地下鉄,銀座線,銀座,東京都,中央区,16,1.首都圏,東京地下鉄,丸ノ内線（２）,中野富士見町,東京都,中野区,35,4
1.首都圏,pasmo,1.首都圏,東京地下鉄,半蔵門線,半蔵門,東京都,千代田区,9,1.首都圏,東京地下鉄,有楽町線,地下鉄成増,東京都,板橋区,50,1
